id,value
id_139,5.864642189015672
id_140,29.32297769870537
id_141,25.52476200211017
id_142,46.375948066906965
id_143,30.38780536033157
id_144,18.944494600406692
id_145,26.21764359854632
id_146,11.01322717469988
id_147,50.77544861997698
id_148,23.686147254993173
id_149,38.752932710830926
id_150,9.324809473729035
id_151,7.862788469162533
id_152,22.82025079609611
id_153,6.567101613424691
id_154,15.156073079992971
id_155,41.95663033652724
id_156,8.827838757688985
id_157,36.644989016422116
id_158,10.196820716372676
id_159,18.700703936255973
id_160,40.52219595000457
id_161,20.19840214511543
id_162,14.688191395844221
id_163,7.342336566539223
id_164,51.67884907563011
id_165,31.466188903760532
id_166,0.620208898009246
id_167,15.237828401945238
id_168,62.90254709722365
id_169,12.926803224077295
id_170,64.71600640075918
id_171,39.63191566413936
id_172,25.447401355276487
id_173,19.77462100785265
id_174,60.73559450076575
id_175,26.491475679645937
id_176,21.399277856319344
id_177,37.556245855907285
id_178,12.58292705748361
id_179,31.2390607097507
id_180,16.08971105281232
id_181,12.135482078697448
id_182,56.23767605856907
id_183,47.35430158499631
id_184,15.027979392515732
id_185,36.37106397963897
id_186,25.16968333456208
id_187,72.53863593973402
id_188,9.146842534441701
id_189,58.907753029182906
id_190,39.54266588492549
id_191,15.32902694303624
id_192,30.57660915649683
id_193,0.8670765954073033
id_194,18.888803346700985
id_195,0.6488358875793999
id_196,34.666813800474834
id_197,10.827415590622739
id_198,19.20063625007779
id_199,59.37875947733353
id_200,24.056379751546288
id_201,28.405463769220745
id_202,64.48664352901646
id_203,11.025413711235418
id_204,9.576365518547862
id_205,11.146112915389374
id_206,7.492712728969431
id_207,1.106791449803451
id_208,127.20105132642418
id_209,20.51079374938568
id_210,16.20152078527997
id_211,12.672157377057836
id_212,37.53480333454381
id_213,36.509427097124906
id_214,18.03801486151774
id_215,35.055770845344895
id_216,81.00191111713306
id_217,0.5728714606909859
id_218,11.977707165209964
id_219,31.753123091721022
id_220,14.134127802498774
id_221,12.958227576040855
id_222,111.78697910423824
id_223,14.049239039542996
id_224,17.030805222074324
id_225,64.70121549281232
id_226,14.970255607522814
id_227,18.533067506716623
id_228,10.239941967562885
id_229,3.2364630597277557
id_230,46.4351172168635
id_231,12.607984245896084
id_232,54.594211959820136
id_233,42.220881741770924
id_234,26.10427735021817
id_235,40.185150592921325
id_236,69.17046705867001
id_237,43.83026027728468
id_238,11.667201215034025
id_239,19.202593728207418
